Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	23.8	0		1	5.921	0	23.236	0	6.55	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	24	0		1	5.931	0	23.239	0	6.55	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	24.2	0		1	5.931	0	23.249	0	6.55	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	24.4	0		1	5.921	0	23.276	0	6.55	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	24.6	0		1	5.931	0	23.34	0	6.49	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	24.8	0		1	5.951	0	23.347	0	6.55	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	25	0		1	5.98	0	23.407	0	6.49	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	25.2	0		1	5.97	0	23.424	0	6.55	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	25.4	0		1	5.98	0	23.427	0	6.55	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	25.6	0		1	5.98	0	23.417	0	6.55	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	25.8	0		1	5.99	0	23.42	0	6.55	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	26	0		1	6	0	23.403	0	6.55	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	26.2	0		1	5.98	0	23.437	0	6.49	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	26.4	0		1	5.98	0	23.437	0	6.49	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	26.6	0		1	5.99	0	23.44	0	6.55	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	26.8	0		1	6.01	0	23.457	0	6.49	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	27	0		1	6.04	0	23.548	0	6.49	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	27.2	0		1	6.05	0	23.581	0	6.49	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	27.4	0		1	6.05	0	23.601	0	6.49	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	27.6	0		1	6.06	0	23.564	0	6.49	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	27.8	0		1	6.079	0	23.621	0	6.43	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	28	0		1	6.089	0	23.624	0	6.43	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	28.2	0		1	6.05	0	23.591	0	6.43	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	28.4	0		1	6.07	0	23.628	0	6.43	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	28.6	0		1	6.099	0	23.587	0	6.43	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	28.8	0		1	6.079	0	23.631	0	6.43	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	29	0		1	6.07	0	23.638	0	6.43	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	29.2	0		1	6.079	0	23.641	0	6.43	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	29.4	0		1	6.089	0	23.614	0	6.43	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	29.6	0		1	6.089	0	23.624	0	6.43	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	29.8	0		1	6.079	0	23.631	0	6.43	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	30	0		1	6.099	0	23.607	0	6.43	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	30.2	0		1	6.089	0	23.603	0	6.38	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	30.4	0		1	6.079	0	23.661	0	6.38	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	30.6	0		1	6.109	0	23.691	0	6.38	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	30.8	0		1	6.129	0	23.636	0	6.38	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	31	0		1	6.109	0	23.64	0	6.38	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	31.2	0		1	6.119	0	23.754	0	6.31	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	31.4	0		1	6.139	0	23.801	0	6.31	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	31.6	0		1	6.159	0	23.817	0	6.31	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	31.8	0		1	6.149	0	23.834	0	6.26	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	32	0		1	6.149	0	23.834	0	6.26	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	32.2	0		1	6.159	0	23.837	0	6.26	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	32.4	0		1	6.178	0	23.833	0	6.26	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	32.6	0		1	6.169	0	23.901	0	6.26	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	32.8	0		1	6.178	0	23.904	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	33	0		1	6.188	0	23.897	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	33.2	0		1	6.169	0	23.921	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	33.4	0		1	6.188	0	23.897	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	33.6	0		1	6.198	0	23.9	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	33.8	0		1	6.178	0	23.914	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	34	0		1	6.188	0	23.907	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	34.2	0		1	6.198	0	23.9	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	34.4	0		1	6.178	0	23.914	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	34.6	0		1	6.188	0	23.917	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	34.8	0		1	6.188	0	23.917	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	35	0		1	6.169	0	23.93	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	35.2	0		1	6.178	0	23.923	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	35.4	0		1	6.188	0	23.926	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	35.6	0		1	6.178	0	23.933	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	35.8	0		1	6.188	0	23.936	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	36	0		1	6.178	0	23.933	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	36.2	0		1	6.169	0	23.93	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	36.4	0		1	6.188	0	23.926	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	36.6	0		1	6.198	0	23.909	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	36.8	0		1	6.178	0	23.933	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	37	0		1	6.188	0	23.916	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	37.2	0		1	6.169	0	23.93	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	37.4	0		1	6.188	0	23.916	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	37.6	0		1	6.178	0	23.922	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	37.8	0		1	6.169	0	23.929	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	38	0		1	6.188	0	23.915	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	38.2	0		1	6.169	0	23.939	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	38.4	0		1	6.198	0	23.928	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	38.6	0		1	6.188	0	23.935	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	38.8	0		1	6.188	0	23.935	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	39	0		1	6.188	0	23.935	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	39.2	0		1	6.188	0	23.935	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	39.4	0		1	6.188	0	23.935	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	39.6	0		1	6.178	0	23.942	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	39.8	0		1	6.198	0	23.928	0	6.1	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	40	0		1	6.178	0	23.942	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	40.2	0		1	6.188	0	23.935	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	40.4	0		1	6.169	0	23.949	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	40.6	0		1	6.198	0	23.928	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	40.8	0		1	6.178	0	23.941	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	41	0		1	6.198	0	23.928	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	41.2	0		1	6.178	0	23.941	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	41.4	0		1	6.188	0	23.944	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	41.6	0		1	6.188	0	23.985	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	41.8	0		1	6.198	0	23.978	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	42	0		1	6.188	0	23.995	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	42.2	0		1	6.198	0	23.988	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	42.4	0		1	6.208	0	23.96	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	42.6	0		1	6.198	0	23.977	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	42.8	0		1	6.208	0	24.001	0	6.26	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	43	0		1	6.198	0	24.008	0	6.31	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	43.2	0		1	6.208	0	23.99	0	6.26	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	43.4	0		1	6.208	0	23.99	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	43.6	0		1	6.218	0	24.044	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	43.8	0		1	6.228	0	24.067	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	44	0		1	6.228	0	24.067	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	44.2	0		1	6.228	0	24.067	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	44.4	0		1	6.228	0	24.077	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	44.6	0		1	6.238	0	24.08	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	44.8	0		1	6.218	0	24.064	0	6.1	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	45	0		1	6.238	0	24.09	0	6.1	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	45.2	0		1	6.228	0	24.077	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	45.4	0		1	6.238	0	24.07	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	45.6	0		1	6.218	0	24.073	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	45.8	0		1	6.238	0	24.069	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	46	0		1	6.218	0	24.083	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	46.2	0		1	6.238	0	24.079	0	6.1	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	46.4	0		1	6.238	0	24.089	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	46.6	0		1	6.228	0	24.076	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	46.8	0		1	6.228	0	24.076	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	47	0		1	6.228	0	24.086	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	47.2	0		1	6.238	0	24.079	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	47.4	0		1	6.228	0	24.086	0	6.1	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	47.6	0		1	6.228	0	24.086	0	6.1	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	47.8	0		1	6.248	0	24.072	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	48	0		1	6.238	0	24.079	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	48.2	0		1	6.238	0	24.089	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	48.4	0		1	6.248	0	24.082	0	6.1	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	48.6	0		1	6.248	0	24.072	0	6.1	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	48.8	0		1	6.218	0	24.082	0	6.1	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	49	0		1	6.218	0	24.072	0	6.1	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	49.2	0		1	6.238	0	24.058	0	6.1	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	49.4	0		1	6.238	0	24.058	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	49.6	0		1	6.218	0	24.082	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	49.8	0		1	6.238	0	24.058	0	6.15	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	50	0		1	6.228	0	24.075	0	6.20	0
26cp	1088	*	2019	1	17	12	39	12.7500	55.8667	50	0	5.0	0	50.2	0		1	6.248	0	24.061	0	6.20	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	0.2	0		1	3.61	0	10.217	0	8.6	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	0.4	0		1	3.61	0	10.217	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	0.6	0		1	3.61	0	10.229	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	0.8	0		1	3.61	0	10.229	0	8	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	1	0		1	3.61	0	10.229	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	1.2	0		1	3.61	0	10.217	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	1.4	0		1	3.61	0	10.217	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	1.6	0		1	3.61	0	10.217	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	1.8	0		1	3.61	0	10.229	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	2	0		1	3.61	0	10.24	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	2.2	0		1	3.6	0	10.232	0	8.6	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	2.4	0		1	3.61	0	10.252	0	8.6	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	2.6	0		1	3.6	0	10.278	0	8.6	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	2.8	0		1	3.6	0	10.302	0	8.6	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	3	0		1	3.6	0	10.313	0	8.6	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	3.2	0		1	3.6	0	10.36	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	3.4	0		1	3.6	0	10.371	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	3.6	0		1	3.6	0	10.499	0	8.6	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	3.8	0		1	3.62	0	10.61	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	4	0		1	3.64	0	10.872	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	4.2	0		1	3.66	0	11.157	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	4.4	0		1	3.669	0	11.166	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	4.6	0		1	3.669	0	11.154	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	4.8	0		1	3.679	0	11.232	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	5	0		1	3.689	0	11.276	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	5.4	0		1	3.699	0	11.565	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	5.6	0		1	3.719	0	11.711	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	5.8	0		1	3.759	0	12.155	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	6	0		1	3.779	0	12.112	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	6.2	0		1	3.779	0	12.171	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	6.4	0		1	3.789	0	12.238	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	6.6	0		1	3.809	0	12.277	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	6.8	0		1	3.809	0	12.442	0	8	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	7	0		1	3.839	0	12.867	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	7.2	0		1	3.849	0	13.005	0	8.5	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	7.4	0		1	3.869	0	13.21	0	8	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	7.6	0		1	3.869	0	13.257	0	8	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	7.8	0		1	3.869	0	13.293	0	8	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	8	0		1	3.879	0	13.324	0	8	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	8.2	0		1	3.889	0	13.569	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	8.4	0		1	3.889	0	13.77	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	8.6	0		1	3.899	0	13.826	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	8.8	0		1	3.899	0	13.885	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	9	0		1	3.909	0	14.071	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	9.2	0		1	3.909	0	14.19	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	9.4	0		1	3.919	0	14.197	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	9.6	0		1	3.919	0	14.257	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	9.8	0		1	3.919	0	14.507	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	10	0		1	3.919	0	14.555	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	10.2	0		1	3.919	0	14.71	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	10.4	0		1	3.929	0	14.825	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	10.6	0		1	3.929	0	15.064	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	10.8	0		1	3.929	0	15.231	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	11	0		1	3.939	0	15.599	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	11.2	0		1	3.949	0	15.87	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	11.4	0		1	3.949	0	15.978	0	8.3	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	11.6	0		1	3.959	0	16.263	0	8.2	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	11.8	0		1	3.959	0	16.588	0	8.2	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	12	0		1	3.969	0	16.656	0	8.2	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	12.2	0		1	3.969	0	16.752	0	8.2	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	12.4	0		1	3.979	0	17.122	0	8.2	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	12.6	0		1	3.989	0	17.19	0	8.2	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	12.8	0		1	3.999	0	17.536	0	8.1	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	13	0		1	4.029	0	19.141	0	8.1	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	13.2	0		1	4.049	0	19.644	0	8.1	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	13.4	0		1	4.069	0	20.099	0	8.1	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	13.6	0		1	4.108	0	20.333	0	8.1	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	13.8	0		1	4.118	0	20.585	0	8.0	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	14	0		1	4.168	0	21.442	0	8.0	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	14.2	0		1	4.188	0	21.182	0	8.0	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	14.4	0		1	4.198	0	21.558	0	7.9	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	14.6	0		1	4.198	0	21.805	0	7.9	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	14.8	0		1	4.208	0	21.662	0	7.9	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	15	0		1	4.218	0	22.052	0	7.9	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	15.2	0		1	4.218	0	21.755	0	7.8	0
26cp	1089	*	2019	2	22	11	32	12.7500	55.8667	55	0	10.2	0	15.4	0		1	4.188	0	22.109	0	7.8	0
